Transaction Date,Total amount Withdrawn,Weekday,Type,isYesterdayHoliday,isHoliday,isTomorrowHoliday,Rainfall Status,Prev_Week_Mean
2013-07-16,475300,TUESDAY,No Holiday,False,False,False,Light Rain,341000.0
2013-07-17,517800,WEDNESDAY,No Holiday,False,False,False,Light Rain,347585.71428571426
2013-07-18,431200,THURSDAY,No Holiday,False,False,False,Light Rain,358157.14285714284
2013-07-19,484700,FRIDAY,No Holiday,False,False,False,Light Rain,387314.28571428574
2013-07-20,227200,SATURDAY,No Holiday,False,False,False,Light Rain,378985.71428571426
2013-07-21,379800,SUNDAY,No Holiday,False,False,True,Light Rain,408214.28571428574
2013-07-22,295800,MONDAY,Observance,False,True,False,Light Rain,401685.71428571426
2013-07-23,218800,TUESDAY,No Holiday,True,False,False,Light Rain,365042.85714285716
2013-07-24,285600,WEDNESDAY,No Holiday,False,False,False,Light Rain,331871.4285714286
2013-07-25,272700,THURSDAY,No Holiday,False,False,False,Light Rain,309228.5714285714
2013-07-26,295200,FRIDAY,No Holiday,False,False,False,Light Rain,282157.14285714284
2013-07-27,199700,SATURDAY,No Holiday,False,False,False,Light Rain,278228.5714285714
2013-07-28,324400,SUNDAY,No Holiday,False,False,False,Light Rain,270314.28571428574
2013-07-29,297400,MONDAY,No Holiday,False,False,False,No Rain,270542.85714285716
2013-07-30,259700,TUESDAY,No Holiday,False,False,False,Light Rain,276385.71428571426
2013-07-31,240500,WEDNESDAY,No Holiday,False,False,False,Light Rain,269942.85714285716
2013-08-01,495900,THURSDAY,No Holiday,False,False,True,Light Rain,301828.5714285714
2013-08-02,586900,FRIDAY,Restricted Holiday,False,True,False,Light Rain,343500.0
2013-08-03,292900,SATURDAY,No Holiday,True,False,True,Light Rain,356814.28571428574
2013-08-04,373100,SUNDAY,Observance,False,True,False,Light Rain,363771.4285714286
2013-08-05,362800,MONDAY,No Holiday,True,False,False,Light Rain,373114.28571428574
2013-08-06,292200,TUESDAY,No Holiday,False,False,False,Light Rain,377757.14285714284
2013-08-07,444300,WEDNESDAY,No Holiday,False,False,False,No Rain,406871.4285714286
2013-08-08,363300,THURSDAY,No Holiday,False,False,True,Light Rain,387928.5714285714
2013-08-09,335700,FRIDAY,Gazetted Holiday,False,True,False,Light Rain,352042.85714285716
2013-08-10,439200,SATURDAY,No Holiday,True,False,False,Light Rain,372942.85714285716
2013-08-11,428000,SUNDAY,No Holiday,False,False,False,Light Rain,380785.71428571426
2013-08-12,338000,MONDAY,No Holiday,False,False,False,Light Rain,377242.85714285716
2013-08-13,350600,TUESDAY,No Holiday,False,False,False,Light Rain,385585.71428571426
2013-08-14,608800,WEDNESDAY,No Holiday,False,False,True,Light Rain,409085.71428571426
2013-08-16,306200,FRIDAY,No Holiday,True,False,False,Light Rain,400928.5714285714
2013-08-17,180100,SATURDAY,No Holiday,False,False,True,Light Rain,378700.0
2013-08-18,440600,SUNDAY,Restricted Holiday,False,True,False,Light Rain,378900.0
2013-08-19,460500,MONDAY,No Holiday,True,False,True,Light Rain,383542.85714285716
2013-08-20,343800,TUESDAY,Restricted Holiday,False,True,False,Light Rain,384371.4285714286
2013-08-21,291700,WEDNESDAY,No Holiday,True,False,False,Light Rain,375957.14285714284
2013-08-22,220800,THURSDAY,No Holiday,False,False,False,Light Rain,320528.5714285714
2013-08-23,265000,FRIDAY,No Holiday,False,False,False,Light Rain,314642.85714285716
2013-08-24,331400,SATURDAY,No Holiday,False,False,False,Light Rain,336257.14285714284
2013-08-25,334000,SUNDAY,No Holiday,False,False,False,Light Rain,321028.5714285714
2013-08-26,342300,MONDAY,No Holiday,False,False,False,Light Rain,304142.85714285716
2013-08-27,304700,TUESDAY,No Holiday,False,False,True,Light Rain,298557.14285714284
2013-08-28,294600,WEDNESDAY,Gazetted Holiday,False,True,False,Light Rain,298971.4285714286
2013-08-29,191900,THURSDAY,No Holiday,True,False,False,Light Rain,294842.85714285716
2013-08-30,347500,FRIDAY,No Holiday,False,False,False,Light Rain,306628.5714285714
2013-08-31,396300,SATURDAY,No Holiday,False,False,False,Light Rain,315900.0
2013-09-01,417800,SUNDAY,No Holiday,False,False,False,Light Rain,327871.4285714286
2013-09-02,312200,MONDAY,No Holiday,False,False,False,Light Rain,323571.4285714286
2013-09-03,368500,TUESDAY,No Holiday,False,False,False,Light Rain,332685.71428571426
2013-09-04,344600,WEDNESDAY,No Holiday,False,False,False,Light Rain,339828.5714285714
2013-09-05,295100,THURSDAY,No Holiday,False,False,False,Light Rain,354571.4285714286
2013-09-06,377800,FRIDAY,No Holiday,False,False,False,Light Rain,358900.0
2013-09-07,611700,SATURDAY,No Holiday,False,False,False,Light Rain,389671.4285714286
2013-09-08,479300,SUNDAY,No Holiday,False,False,True,Light Rain,398457.14285714284
2013-09-09,394200,MONDAY,Restricted Holiday,False,True,False,Light Rain,410171.4285714286
2013-09-10,480800,TUESDAY,No Holiday,True,False,False,Light Rain,426214.28571428574
2013-09-11,279800,WEDNESDAY,No Holiday,False,False,False,Light Rain,416957.14285714284
2013-09-12,415600,THURSDAY,No Holiday,False,False,False,Light Rain,434171.4285714286
2013-09-13,426700,FRIDAY,No Holiday,False,False,False,Light Rain,441157.14285714284
2013-09-14,362200,SATURDAY,No Holiday,False,False,False,Light Rain,405514.28571428574
2013-09-15,424200,SUNDAY,No Holiday,False,False,True,Light Rain,397642.85714285716
2013-09-16,187800,MONDAY,Restricted Holiday,False,True,False,Light Rain,368157.14285714284
2013-09-17,315700,TUESDAY,No Holiday,True,False,False,Light Rain,344571.4285714286
2013-09-18,275600,WEDNESDAY,No Holiday,False,False,False,Light Rain,343971.4285714286
2013-09-19,338300,THURSDAY,No Holiday,False,False,False,Light Rain,332928.5714285714
2013-09-20,160700,FRIDAY,No Holiday,False,False,False,No Rain,294928.5714285714
2013-09-21,223800,SATURDAY,No Holiday,False,False,False,Light Rain,275157.14285714284
2013-09-22,261000,SUNDAY,No Holiday,False,False,False,No Rain,251842.85714285713
2013-09-23,289600,MONDAY,No Holiday,False,False,False,No Rain,266385.71428571426
2013-09-24,319000,TUESDAY,No Holiday,False,False,False,Light Rain,266857.14285714284
2013-09-25,323900,WEDNESDAY,No Holiday,False,False,False,Light Rain,273757.14285714284
2013-09-26,283700,THURSDAY,No Holiday,False,False,False,Light Rain,265957.14285714284
2013-09-27,346900,FRIDAY,No Holiday,False,False,False,Light Rain,292557.14285714284
2013-09-28,462600,SATURDAY,No Holiday,False,False,False,No Rain,326671.4285714286
2013-09-29,536200,SUNDAY,No Holiday,False,False,False,No Rain,365985.71428571426
2013-09-30,371000,MONDAY,No Holiday,False,False,False,Light Rain,377614.28571428574
2013-10-01,391300,TUESDAY,No Holiday,False,False,True,Light Rain,387942.85714285716
2013-10-02,436500,WEDNESDAY,Gazetted Holiday,False,True,False,Light Rain,404028.5714285714
2013-10-03,400000,THURSDAY,No Holiday,True,False,False,No Rain,420642.85714285716
2013-10-04,366400,FRIDAY,No Holiday,False,False,False,No Rain,423428.5714285714
2013-10-05,395200,SATURDAY,No Holiday,False,False,False,Light Rain,413800.0
2013-10-06,474200,SUNDAY,No Holiday,False,False,False,Light Rain,404942.85714285716
2013-10-07,366400,MONDAY,No Holiday,False,False,False,Light Rain,404285.71428571426
2013-10-08,509600,TUESDAY,No Holiday,False,False,False,Light Rain,421185.71428571426
2013-10-09,334900,WEDNESDAY,No Holiday,False,False,False,Light Rain,406671.4285714286
2013-10-10,446800,THURSDAY,No Holiday,False,False,False,Light Rain,413357.14285714284
2013-10-11,343900,FRIDAY,No Holiday,False,False,False,Light Rain,410142.85714285716
2013-10-12,451700,SATURDAY,No Holiday,False,False,True,Light Rain,418214.28571428574
2013-10-13,488800,SUNDAY,Gazetted Holiday,False,True,False,Light Rain,420300.0
2013-10-14,622400,MONDAY,No Holiday,True,False,False,Light Rain,456871.4285714286
2013-10-15,456800,TUESDAY,No Holiday,False,False,True,Light Rain,449328.5714285714
2013-10-16,234100,WEDNESDAY,Gazetted Holiday,False,True,False,Light Rain,434928.5714285714
2013-10-17,277900,THURSDAY,No Holiday,True,False,False,Light Rain,410800.0
2013-10-18,456800,FRIDAY,No Holiday,False,False,False,Light Rain,426928.5714285714
2013-10-19,371300,SATURDAY,No Holiday,False,False,False,Light Rain,415442.85714285716
2013-10-20,367100,SUNDAY,No Holiday,False,False,False,Light Rain,398057.14285714284
2013-10-21,288000,MONDAY,No Holiday,False,False,False,Light Rain,350285.71428571426
2013-10-22,234100,TUESDAY,No Holiday,False,False,False,Light Rain,318471.4285714286
2013-10-23,325800,WEDNESDAY,No Holiday,False,False,False,Light Rain,331571.4285714286
2013-10-24,363400,THURSDAY,No Holiday,False,False,False,Light Rain,343785.71428571426
2013-10-25,330900,FRIDAY,No Holiday,False,False,False,Light Rain,325800.0
2013-10-26,417500,SATURDAY,No Holiday,False,False,False,Light Rain,332400.0
2013-10-27,239500,SUNDAY,No Holiday,False,False,False,No Rain,314171.4285714286
2013-10-28,272600,MONDAY,No Holiday,False,False,False,No Rain,311971.4285714286
2013-10-29,540600,TUESDAY,No Holiday,False,False,False,Light Rain,355757.14285714284
2013-10-30,381000,WEDNESDAY,No Holiday,False,False,True,Light Rain,363642.85714285716
2013-10-31,495100,THURSDAY,Observance,False,True,False,Light Rain,382457.14285714284
2013-11-01,572700,FRIDAY,No Holiday,True,False,False,Light Rain,417000.0
2013-11-02,449800,SATURDAY,No Holiday,False,False,True,Light Rain,421614.28571428574
2013-11-03,387200,SUNDAY,Gazetted Holiday,False,True,False,Light Rain,442714.28571428574
2013-11-04,220900,MONDAY,No Holiday,True,False,True,Light Rain,435328.5714285714
2013-11-05,273500,TUESDAY,Restricted Holiday,False,True,False,No Rain,397171.4285714286
2013-11-06,375900,WEDNESDAY,No Holiday,True,False,False,Light Rain,396442.85714285716
2013-11-07,426000,THURSDAY,No Holiday,False,False,False,No Rain,386571.4285714286
2013-11-08,361100,FRIDAY,No Holiday,False,False,False,No Rain,356342.85714285716
2013-11-09,326500,SATURDAY,No Holiday,False,False,False,No Rain,338728.5714285714
2013-11-10,361600,SUNDAY,No Holiday,False,False,False,No Rain,335071.4285714286
2013-11-11,273800,MONDAY,No Holiday,False,False,False,No Rain,342628.5714285714
2013-11-12,343200,TUESDAY,No Holiday,False,False,False,Light Rain,352585.71428571426
2013-11-13,487300,WEDNESDAY,No Holiday,False,False,True,Light Rain,368500.0
2013-11-14,353300,THURSDAY,Gazetted Holiday,False,True,False,No Rain,358114.28571428574
2013-11-15,491200,FRIDAY,No Holiday,True,False,False,No Rain,376700.0
2013-11-16,468600,SATURDAY,No Holiday,False,False,True,Light Rain,397000.0
2013-11-17,394700,SUNDAY,Gazetted Holiday,False,True,False,Light Rain,401728.5714285714
2013-11-18,313800,MONDAY,No Holiday,True,False,False,Light Rain,407442.85714285716
2013-11-19,329400,TUESDAY,No Holiday,False,False,False,Light Rain,405471.4285714286
2013-11-20,267600,WEDNESDAY,No Holiday,False,False,False,No Rain,374085.71428571426
2013-11-21,379700,THURSDAY,No Holiday,False,False,False,No Rain,377857.14285714284
2013-11-22,358100,FRIDAY,No Holiday,False,False,False,No Rain,358842.85714285716
2013-11-23,408600,SATURDAY,No Holiday,False,False,False,Light Rain,350271.4285714286
2013-11-24,191100,SUNDAY,No Holiday,False,False,False,Light Rain,321185.71428571426
2013-11-25,411300,MONDAY,No Holiday,False,False,False,Light Rain,335114.28571428574
2013-11-26,431100,TUESDAY,No Holiday,False,False,False,Light Rain,349642.85714285716
2013-11-27,219700,WEDNESDAY,No Holiday,False,False,False,Light Rain,342800.0
2013-11-28,450400,THURSDAY,No Holiday,False,False,False,No Rain,352900.0
2013-11-29,430600,FRIDAY,No Holiday,False,False,False,Light Rain,363257.14285714284
2013-11-30,290800,SATURDAY,No Holiday,False,False,False,No Rain,346428.5714285714
2013-12-01,358500,SUNDAY,No Holiday,False,False,False,Light Rain,370342.85714285716
2013-12-02,443800,MONDAY,No Holiday,False,False,False,Light Rain,374985.71428571426
2013-12-03,484600,TUESDAY,No Holiday,False,False,False,Light Rain,382628.5714285714
2013-12-04,479500,WEDNESDAY,No Holiday,False,False,False,No Rain,419742.85714285716
2013-12-05,451200,THURSDAY,No Holiday,False,False,False,No Rain,419857.14285714284
2013-12-06,585200,FRIDAY,No Holiday,False,False,False,No Rain,441942.85714285716
2013-12-07,479600,SATURDAY,No Holiday,False,False,False,No Rain,468914.28571428574
2013-12-08,321300,SUNDAY,No Holiday,False,False,False,No Rain,463600.0
2013-12-09,377700,MONDAY,No Holiday,False,False,False,No Rain,454157.14285714284
2013-12-10,308800,TUESDAY,No Holiday,False,False,False,No Rain,429042.85714285716
2013-12-11,413200,WEDNESDAY,No Holiday,False,False,False,No Rain,419571.4285714286
2013-12-12,352400,THURSDAY,No Holiday,False,False,False,No Rain,405457.14285714284
2013-12-23,92500,MONDAY,No Holiday,False,False,True,No Rain,335071.4285714286
2013-12-24,147300,TUESDAY,Restricted Holiday,False,True,True,No Rain,287600.0
2013-12-25,330400,WEDNESDAY,Gazetted Holiday,True,True,False,No Rain,288900.0
2013-12-26,340800,THURSDAY,No Holiday,True,False,False,No Rain,283628.5714285714
2013-12-27,273000,FRIDAY,No Holiday,False,False,False,No Rain,278514.28571428574
2013-12-28,353900,SATURDAY,No Holiday,False,False,False,No Rain,270042.85714285716
2013-12-29,312900,SUNDAY,No Holiday,False,False,False,No Rain,264400.0
2013-12-30,328700,MONDAY,No Holiday,False,False,True,No Rain,298142.85714285716
2013-12-31,607900,TUESDAY,Observance,False,True,True,No Rain,363942.85714285716
2014-01-01,360800,WEDNESDAY,Restricted Holiday,True,True,False,Light Rain,368285.71428571426
2014-01-02,257500,THURSDAY,No Holiday,True,False,False,Light Rain,356385.71428571426
2014-01-03,336400,FRIDAY,No Holiday,False,False,False,No Rain,365442.85714285716
2014-01-04,352600,SATURDAY,No Holiday,False,False,False,No Rain,365257.14285714284
2014-01-05,516200,SUNDAY,No Holiday,False,False,False,No Rain,394300.0
2014-01-06,420700,MONDAY,No Holiday,False,False,True,No Rain,407442.85714285716
2014-01-07,593100,TUESDAY,Restricted Holiday,False,True,False,No Rain,405328.5714285714
2014-01-08,463800,WEDNESDAY,No Holiday,True,False,False,No Rain,420042.85714285716
2014-01-09,508700,THURSDAY,No Holiday,False,False,False,No Rain,455928.5714285714
2014-01-10,420900,FRIDAY,No Holiday,False,False,False,No Rain,468000.0
2014-01-11,435200,SATURDAY,No Holiday,False,False,False,No Rain,479800.0
2014-01-12,340600,SUNDAY,No Holiday,False,False,False,No Rain,454714.28571428574
2014-01-13,287100,MONDAY,No Holiday,False,False,True,No Rain,435628.5714285714
2014-01-14,252600,TUESDAY,Gazetted Holiday,False,True,False,No Rain,386985.71428571426
2014-01-15,461600,WEDNESDAY,No Holiday,True,False,False,No Rain,386671.4285714286
2014-01-16,438400,THURSDAY,No Holiday,False,False,False,No Rain,376628.5714285714
2014-01-17,342800,FRIDAY,No Holiday,False,False,False,Light Rain,365471.4285714286
2014-01-18,404500,SATURDAY,No Holiday,False,False,False,No Rain,361085.71428571426
2014-01-19,389500,SUNDAY,No Holiday,False,False,False,No Rain,368071.4285714286
2014-01-20,310400,MONDAY,No Holiday,False,False,False,No Rain,371400.0
2014-01-21,319800,TUESDAY,No Holiday,False,False,False,No Rain,381000.0
2014-01-22,220000,WEDNESDAY,No Holiday,False,False,False,No Rain,346485.71428571426
2014-01-23,264600,THURSDAY,No Holiday,False,False,False,No Rain,321657.14285714284
2014-01-24,385300,FRIDAY,No Holiday,False,False,False,No Rain,327728.5714285714
2014-01-25,258500,SATURDAY,No Holiday,False,False,True,No Rain,306871.4285714286
2014-01-26,415800,SUNDAY,Gazetted Holiday,False,True,False,No Rain,310628.5714285714
2014-01-27,279800,MONDAY,No Holiday,True,False,False,No Rain,306257.14285714284
2014-01-28,398200,TUESDAY,No Holiday,False,False,False,No Rain,317457.14285714284
2014-01-29,234200,WEDNESDAY,No Holiday,False,False,False,No Rain,319485.71428571426
2014-01-30,274700,THURSDAY,No Holiday,False,False,False,No Rain,320928.5714285714
2014-01-31,401100,FRIDAY,No Holiday,False,False,False,No Rain,323185.71428571426
2014-02-01,384700,SATURDAY,No Holiday,False,False,False,No Rain,341214.28571428574
2014-02-02,543000,SUNDAY,No Holiday,False,False,False,No Rain,359385.71428571426
2014-02-03,344200,MONDAY,No Holiday,False,False,False,No Rain,368585.71428571426
2014-02-04,540000,TUESDAY,No Holiday,False,False,False,No Rain,388842.85714285716
2014-02-05,354500,WEDNESDAY,No Holiday,False,False,False,No Rain,406028.5714285714
2014-02-06,335000,THURSDAY,No Holiday,False,False,False,No Rain,414642.85714285716
2014-02-07,545900,FRIDAY,No Holiday,False,False,False,No Rain,435328.5714285714
2014-02-08,385900,SATURDAY,No Holiday,False,False,False,No Rain,435500.0
2014-02-09,175500,SUNDAY,No Holiday,False,False,False,No Rain,383000.0
2014-02-10,316100,MONDAY,No Holiday,False,False,False,No Rain,378985.71428571426
2014-02-11,396100,TUESDAY,No Holiday,False,False,False,No Rain,358428.5714285714
2014-02-12,485800,WEDNESDAY,No Holiday,False,False,False,No Rain,377185.71428571426
2014-02-13,361600,THURSDAY,No Holiday,False,False,True,Light Rain,380985.71428571426
2014-02-14,559300,FRIDAY,Observance,False,True,False,No Rain,382900.0
2014-02-15,400300,SATURDAY,No Holiday,True,False,False,No Rain,384957.14285714284
2014-02-16,376100,SUNDAY,No Holiday,False,False,False,No Rain,413614.28571428574
2014-02-17,259100,MONDAY,No Holiday,False,False,False,No Rain,405471.4285714286
2014-02-18,377600,TUESDAY,No Holiday,False,False,True,Light Rain,402828.5714285714
2014-02-19,401700,WEDNESDAY,Restricted Holiday,False,True,False,Light Rain,390814.28571428574
2014-02-20,363200,THURSDAY,No Holiday,True,False,False,Light Rain,391042.85714285716
2014-02-21,484400,FRIDAY,No Holiday,False,False,False,Light Rain,380342.85714285716
2014-02-22,316300,SATURDAY,No Holiday,False,False,False,Light Rain,368342.85714285716
2014-02-23,310700,SUNDAY,No Holiday,False,False,False,No Rain,359000.0
2014-02-24,301000,MONDAY,No Holiday,False,False,False,No Rain,364985.71428571426
2014-02-25,271300,TUESDAY,No Holiday,False,False,False,Light Rain,349800.0
2014-02-26,222100,WEDNESDAY,No Holiday,False,False,True,No Rain,324142.85714285716
2014-02-27,266000,THURSDAY,Gazetted Holiday,False,True,False,No Rain,310257.14285714284
2014-02-28,453000,FRIDAY,No Holiday,True,False,False,Light Rain,305771.4285714286
2014-03-01,573800,SATURDAY,No Holiday,False,False,False,Light Rain,342557.14285714284
2014-03-02,478400,SUNDAY,No Holiday,False,False,False,No Rain,366514.28571428574
